Frame,Class,X,Y
1087,Wanwan,28,102
1088,Claude,113,61
1088,Masha,419,507
1088,Lapu-Lapu,558,672
1088,Valentina,449,275
1088,Fanny,235,73
1088,Fredrinn,48,207
1088,Wanwan,28,103
1088,Novaria,161,279
1089,Claude,114,60
1089,Lapu-Lapu,559,672
1089,Masha,420,506
1089,Valentina,449,275
1089,Fredrinn,48,208
1089,Novaria,161,280
1089,Wanwan,28,104
1089,Fanny,237,74
1090,Masha,420,505
1090,Lapu-Lapu,560,672
1090,Claude,113,59
1090,Valentina,449,275
1090,Fredrinn,48,210
1090,Novaria,161,282
1090,Wanwan,27,105
1090,Fanny,237,74
1090,Chou,177,140
1091,Fredrinn,47,211
1091,Masha,421,505
1091,Lapu-Lapu,560,671
1091,Claude,113,59
1091,Fanny,238,74
1091,Valentina,449,275
1091,Novaria,162,283
1091,Wanwan,28,107
1091,Chou,177,139
1092,Fredrinn,47,213
1092,Claude,112,59
1092,Lapu-Lapu,560,671
1092,Masha,421,504
1092,Fanny,238,74
1092,Valentina,449,275
1092,Novaria,162,285
1092,Wanwan,26,108
1092,Chou,177,139
1093,Fanny,239,76
1093,Claude,112,59
1093,Fredrinn,47,214
1093,Lapu-Lapu,560,671
1093,Valentina,449,275
1093,Masha,422,502
1093,Wanwan,26,109
1093,Novaria,165,286
1093,Chou,178,138
1094,Fanny,241,77
1094,Claude,111,57
1094,Fredrinn,48,216
1094,Lapu-Lapu,560,671
1094,Valentina,449,274
1094,Masha,422,502
1094,Novaria,165,288
1094,Wanwan,25,109
1094,Chou,179,137
1095,Claude,111,57
1095,Fanny,241,77
1095,Lapu-Lapu,560,671
1095,Masha,423,501
1095,Valentina,449,274
1095,Fredrinn,49,217
1095,Novaria,165,288
1095,Wanwan,25,110
1095,Chou,179,137
1096,Fanny,241,78
1096,Claude,112,57
1096,Valentina,449,274
1096,Masha,423,500
1096,Lapu-Lapu,559,671
1096,Fredrinn,49,217
1096,Novaria,169,289
1096,Wanwan,26,109
1096,Chou,180,136
1097,Fanny,243,78
1097,Valentina,449,274
1097,Claude,112,56
1097,Lapu-Lapu,559,671
1097,Masha,423,500
1097,Fredrinn,50,218
1097,Novaria,172,290
1097,Wanwan,24,109
1097,Chou,181,137
1098,Valentina,449,275
1098,Fanny,244,79
1098,Claude,111,55
1098,Lapu-Lapu,559,671
1098,Masha,425,499
1098,Novaria,172,292
1098,Wanwan,25,110
1098,Fredrinn,50,218
1098,Chou,182,137
1099,Valentina,449,275
1099,Fanny,244,80
1099,Claude,111,56
1099,Lapu-Lapu,559,671
1099,Masha,425,499
1099,Novaria,172,294
1099,Fredrinn,51,218
1099,Wanwan,25,110
1099,Chou,183,137
1100,Valentina,449,275
1100,Fanny,245,80
1100,Claude,110,54
1100,Lapu-Lapu,559,671
1100,Fredrinn,51,219
1100,Masha,426,499
1100,Novaria,174,295
1100,Wanwan,26,110
1100,Chou,183,137
1101,Valentina,449,275
1101,Fanny,245,80
1101,Claude,110,54
1101,Lapu-Lapu,559,671
1101,Fredrinn,51,220
1101,Novaria,174,295
1101,Masha,426,499
1101,Wanwan,26,110
1101,Chou,183,138
1102,Valentina,449,275
1102,Fanny,245,81
1102,Lapu-Lapu,559,671
1102,Claude,110,54
1102,Fredrinn,52,221
1102,Masha,427,499
1102,Novaria,176,294
1102,Wanwan,25,110
1102,Chou,183,138
1103,Valentina,449,275
1103,Fredrinn,53,221
1103,Lapu-Lapu,559,671
1103,Claude,110,55
1103,Masha,429,500
1103,Fanny,246,83
1103,Novaria,175,301
1103,Wanwan,25,110
1103,Chou,184,139
1104,Valentina,449,274
1104,Fredrinn,55,222
1104,Claude,110,53
1104,Novaria,175,302
1104,Lapu-Lapu,560,671
1104,Masha,429,500
1104,Chou,185,139
1104,Wanwan,25,110
1104,Fanny,247,83
1105,Valentina,449,274
1105,Fredrinn,55,222
1105,Claude,111,52
1105,Lapu-Lapu,560,670
1105,Masha,430,501
1105,Novaria,176,302
1105,Fanny,248,83
1105,Chou,186,139
1105,Wanwan,25,110
1106,Valentina,450,274
1106,Fanny,249,84
1106,Fredrinn,57,223
1106,Claude,112,51
1106,Lapu-Lapu,561,669
1106,Masha,430,502
1106,Chou,187,139
1106,Novaria,177,303
1106,Wanwan,24,111
1107,Valentina,449,275
1107,Fanny,250,84
1107,Lapu-Lapu,561,669
1107,Masha,431,503
1107,Fredrinn,58,224
1107,Chou,188,140
1107,Claude,112,50
1107,Novaria,179,302
1107,Wanwan,25,111
1108,Valentina,449,275
1108,Fanny,251,85
1108,Lapu-Lapu,563,668
1108,Masha,431,503
1108,Novaria,179,304
1108,Fredrinn,58,225
1108,Chou,190,140
1108,Claude,112,49
1108,Wanwan,24,111
1109,Valentina,448,275
1109,Lapu-Lapu,563,667
1109,Fanny,251,86
1109,Masha,432,504
1109,Claude,111,50
1109,Chou,190,141
1109,Fredrinn,58,225
1109,Novaria,180,305
1109,Wanwan,25,111
1110,Valentina,448,275
1110,Lapu-Lapu,563,666
1110,Fanny,253,87
1110,Chou,192,142
1110,Claude,111,49
1110,Masha,433,505
1110,Fredrinn,59,225
1110,Novaria,181,307
1110,Wanwan,25,111
1111,Valentina,448,275
1111,Fanny,253,88
1111,Lapu-Lapu,564,666
1111,Chou,193,142
1111,Fredrinn,59,226
1111,Masha,434,506
1111,Claude,111,50
1111,Novaria,181,308
1111,Wanwan,24,110
1112,Valentina,448,275
1112,Lapu-Lapu,565,665
1112,Fredrinn,61,227
1112,Masha,435,508
1112,Claude,109,51
1112,Chou,194,143
1112,Fanny,253,89
1112,Novaria,183,310
1112,Wanwan,24,110
1113,Valentina,449,275
1113,Masha,435,508
1113,Lapu-Lapu,566,665
1113,Claude,109,51
1113,Fredrinn,61,227
1113,Chou,194,143
1113,Fanny,254,90
1113,Novaria,183,311
1113,Wanwan,24,110
1114,Valentina,449,275
1114,Lapu-Lapu,566,664
1114,Claude,109,52
1114,Masha,435,510
1114,Novaria,185,313
1114,Fanny,255,90
1114,Chou,195,144
1114,Fredrinn,62,228
1114,Wanwan,23,111
1115,Valentina,449,276
1115,Lapu-Lapu,566,663
1115,Masha,436,510
1115,Chou,196,145
1115,Claude,110,52
1115,Novaria,185,315
1115,Fanny,255,90
1115,Fredrinn,64,228
1115,Wanwan,22,111
1116,Valentina,449,275
1116,Lapu-Lapu,566,663
1116,Claude,110,52
1116,Masha,436,511
1116,Novaria,186,317
1116,Fredrinn,65,229
1116,Chou,197,145
1116,Fanny,255,90
1116,Wanwan,22,111
1117,Valentina,450,276
1117,Lapu-Lapu,566,663
1117,Novaria,186,318
1117,Masha,436,512
1117,Claude,110,53
1117,Fredrinn,65,229
1117,Chou,197,145
1117,Fanny,255,90
1117,Wanwan,23,111
1118,Lapu-Lapu,566,663
1118,Novaria,187,319
1118,Claude,110,54
1118,Valentina,450,276
1118,Masha,435,513
1118,Fredrinn,66,230
1118,Fanny,255,90
1118,Chou,198,146
1118,Wanwan,23,111
1119,Lapu-Lapu,566,663
1119,Novaria,187,320
1119,Claude,110,53
1119,Valentina,450,276
1119,Fredrinn,66,230
1119,Masha,435,513
1119,Chou,198,146
1119,Fanny,255,90
1119,Wanwan,23,110
1120,Fredrinn,68,233
1120,Lapu-Lapu,567,663
1120,Fanny,256,90
1120,Novaria,189,321
1120,Valentina,448,275
1120,Claude,108,54
1120,Chou,200,147
1120,Masha,435,515
1120,Wanwan,24,109
1121,Fredrinn,69,232
1121,Lapu-Lapu,567,663
1121,Fanny,256,91
1121,Novaria,190,322
1121,Valentina,448,275
1121,Claude,111,50
1121,Chou,201,147
1121,Masha,435,516
1122,Fanny,256,91
1122,Lapu-Lapu,567,663
1122,Fredrinn,69,233
1122,Valentina,448,275
1122,Novaria,191,322
1122,Claude,111,50
1122,Masha,434,516
1122,Chou,201,148
1123,Fanny,257,91
1123,Lapu-Lapu,567,663
1123,Fredrinn,70,234
1123,Valentina,447,275
1123,Novaria,192,324
1123,Claude,109,55
1123,Chou,201,148
1123,Masha,433,516
1124,Fanny,259,91
1124,Lapu-Lapu,567,663
1124,Fredrinn,70,235
1124,Valentina,447,274
1124,Chou,202,148
1124,Novaria,193,324
1124,Claude,114,51
1124,Masha,433,517
1125,Fanny,260,91
1125,Lapu-Lapu,567,663
1125,Fredrinn,71,235
1125,Valentina,447,275
1125,Novaria,193,326
1125,Chou,202,148
1125,Masha,432,518
1125,Claude,112,54
1126,Fanny,261,91
1126,Lapu-Lapu,567,663
1126,Valentina,447,275
1126,Novaria,194,327
1126,Fredrinn,71,236
1126,Chou,203,148
1126,Masha,431,519
1126,Claude,115,51
1126,Wanwan,23,109
1127,Fanny,262,91
1127,Lapu-Lapu,567,663
1127,Novaria,196,328
1127,Valentina,448,275
1127,Fredrinn,72,236
1127,Chou,204,149
1127,Masha,431,520
1127,Claude,115,50
1127,Wanwan,23,109
1128,Fanny,263,91
1128,Novaria,197,329
1128,Lapu-Lapu,567,663
1128,Fredrinn,72,237
1128,Valentina,447,274
1128,Chou,207,150
1128,Masha,430,520
1128,Claude,115,50
1128,Minotaur,170,289
1128,Wanwan,23,109
1129,Fanny,264,91
1129,Lapu-Lapu,568,662
1129,Novaria,197,330
1129,Chou,208,151
1129,Fredrinn,73,238
1129,Valentina,447,274
1129,Claude,112,55
1129,Masha,430,521
1129,Minotaur,169,290
1129,Wanwan,24,109
1130,Fanny,265,91
1130,Chou,209,151
1130,Lapu-Lapu,569,661
1130,Fredrinn,74,238
1130,Valentina,448,274
1130,Masha,429,522
1130,Claude,115,49
1130,Novaria,199,332
1130,Minotaur,168,291
1130,Wanwan,23,109
1131,Fanny,266,92
1131,Fredrinn,75,239
1131,Lapu-Lapu,569,661
1131,Chou,210,151
1131,Valentina,448,274
1131,Claude,114,49
1131,Masha,428,522
1131,Novaria,199,332
1131,Minotaur,168,291
1131,Wanwan,23,109
1132,Fanny,267,91
1132,Fredrinn,76,239
1132,Lapu-Lapu,570,660
1132,Valentina,449,275
1132,Chou,211,152
1132,Claude,114,48
1132,Masha,428,524
1132,Novaria,201,335
1132,Minotaur,167,292
1132,Wanwan,22,109
1133,Fanny,268,92
1133,Lapu-Lapu,571,659
1133,Fredrinn,76,240
1133,Valentina,449,274
1133,Claude,114,48
1133,Masha,427,525
1133,Chou,211,153
1133,Novaria,202,337
1133,Minotaur,166,292
1133,Wanwan,22,109
1134,Fanny,269,92
1134,Lapu-Lapu,572,658
1134,Fredrinn,77,240
1134,Valentina,449,274
1134,Masha,427,526
1134,Novaria,202,338
1134,Claude,114,47
1134,Chou,212,154
1134,Minotaur,166,292
1134,Wanwan,23,109
1135,Fanny,270,92
1135,Lapu-Lapu,573,656
1135,Valentina,449,274
1135,Fredrinn,77,241
1135,Novaria,203,338
1135,Masha,426,527
1135,Claude,113,46
1135,Chou,212,154
1135,Minotaur,166,292
1136,Fanny,271,91
1136,Lapu-Lapu,573,656
1136,Valentina,449,274
1136,Novaria,203,339
1136,Chou,214,154
1136,Fredrinn,78,241
1136,Masha,425,527
1136,Claude,111,50
1136,Minotaur,165,293
1137,Fanny,271,91
1137,Lapu-Lapu,574,655
1137,Fredrinn,79,241
1137,Valentina,448,274
1137,Novaria,204,340
1137,Chou,214,154
1137,Masha,425,528
1137,Claude,111,50
1137,Minotaur,165,293
1137,Wanwan,21,109
1138,Fanny,271,91
1138,Fredrinn,79,242
1138,Lapu-Lapu,574,654
1138,Valentina,448,274
1138,Novaria,204,342
1138,Chou,215,156
1138,Masha,424,529
1138,Claude,111,50
1138,Minotaur,164,293
1138,Wanwan,22,110
1139,Fanny,271,91
1139,Lapu-Lapu,575,654
1139,Fredrinn,81,243
1139,Chou,216,156
1139,Valentina,448,274
1139,Masha,424,530
1139,Novaria,205,343
1139,Claude,112,43
1139,Minotaur,164,294
1139,Wanwan,21,110
1140,Fanny,271,91
1140,Fredrinn,82,243
1140,Lapu-Lapu,577,653
1140,Valentina,448,274
1140,Chou,216,157
1140,Masha,423,530
1140,Novaria,205,346
1140,Minotaur,164,294
1140,Claude,110,50
1140,Wanwan,22,110
1141,Fanny,271,91
1141,Fredrinn,82,244
1141,Valentina,449,275
1141,Lapu-Lapu,577,652
1141,Chou,217,157
1141,Masha,422,530
1141,Novaria,205,347
1141,Minotaur,163,294
1141,Claude,112,41
1141,Wanwan,22,110
1142,Fanny,271,91
1142,Valentina,448,274
1142,Chou,218,157
1142,Fredrinn,84,244
1142,Masha,422,530
1142,Lapu-Lapu,577,652
1142,Novaria,205,348
1142,Claude,112,41
1142,Minotaur,162,294
1142,Wanwan,22,110
1143,Fanny,271,92
1143,Valentina,448,274
1143,Fredrinn,85,244
1143,Lapu-Lapu,576,651
1143,Masha,420,531
1143,Chou,219,158
1143,Novaria,206,349
1143,Minotaur,162,294
1143,Claude,112,40
1143,Wanwan,22,110
1144,Fanny,272,92
1144,Valentina,448,274
1144,Fredrinn,86,245
1144,Lapu-Lapu,576,650
1144,Minotaur,161,294
1144,Masha,420,532
1144,Novaria,206,350
1144,Chou,220,158
1144,Claude,112,42
1144,Wanwan,22,110
1145,Fanny,273,91
1145,Fredrinn,87,244
1145,Valentina,448,274
1145,Lapu-Lapu,576,650
1145,Minotaur,160,294
1145,Masha,419,532
1145,Novaria,206,351
1145,Chou,221,159
1145,Claude,110,41
1145,Wanwan,26,111
1146,Fanny,273,91
1146,Fredrinn,88,245
1146,Minotaur,158,294
1146,Lapu-Lapu,576,650
1146,Valentina,448,274
1146,Masha,417,532
1146,Novaria,206,352
1146,Chou,221,160
1146,Claude,110,40
1146,Wanwan,26,112
1147,Fanny,274,91
1147,Fredrinn,89,245
1147,Minotaur,158,294
1147,Lapu-Lapu,576,650
1147,Valentina,449,275
1147,Masha,417,533
1147,Chou,222,161
1147,Novaria,206,354
1147,Claude,110,39
1147,Wanwan,25,112
1148,Fanny,275,91
1148,Fredrinn,89,245
1148,Lapu-Lapu,576,650
1148,Valentina,449,275
1148,Minotaur,157,294
1148,Chou,222,161
1148,Novaria,206,355
1148,Masha,416,534
1148,Claude,110,39
1148,Wanwan,27,112
1149,Fanny,277,92
1149,Fredrinn,90,246
1149,Minotaur,156,294
1149,Lapu-Lapu,576,651
1149,Valentina,449,274
1149,Novaria,206,356
1149,Chou,223,163
1149,Masha,415,535
1149,Claude,110,38
1149,Wanwan,25,111
1150,Fanny,277,92
1150,Fredrinn,91,247
1150,Minotaur,154,294
1150,Lapu-Lapu,576,650
1150,Novaria,207,357
1150,Valentina,448,274
1150,Chou,224,162
1150,Masha,414,535
1150,Claude,111,38
1150,Wanwan,27,111
1151,Fanny,278,92
1151,Fredrinn,92,247
1151,Minotaur,154,294
1151,Lapu-Lapu,576,650
1151,Valentina,447,274
1151,Novaria,208,358
1151,Chou,224,163
1151,Masha,413,537
1151,Claude,110,37
1151,Wanwan,26,111
1152,Fanny,280,93
1152,Fredrinn,93,249
1152,Valentina,448,274
1152,Lapu-Lapu,576,650
1152,Chou,226,165
1152,Minotaur,152,293
1152,Novaria,209,360
1152,Claude,109,37
1152,Masha,413,537
1152,Wanwan,25,111
1153,Fanny,281,93
1153,Lapu-Lapu,576,651
1153,Valentina,447,274
1153,Minotaur,152,294
1153,Novaria,209,361
1153,Chou,227,165
1153,Fredrinn,94,249
1153,Claude,109,36
1153,Masha,412,538
1153,Wanwan,22,110
1154,Fanny,282,93
1154,Valentina,448,274
1154,Chou,227,165
1154,Lapu-Lapu,576,650
1154,Minotaur,152,293
1154,Fredrinn,94,250
1154,Novaria,209,363
1154,Claude,109,36
1154,Masha,411,538
1154,Wanwan,25,112
1155,Fanny,283,93
1155,Valentina,447,274
1155,Chou,228,165
1155,Lapu-Lapu,576,650
1155,Fredrinn,95,250
1155,Minotaur,151,293
1155,Claude,109,36
1155,Novaria,209,364
1155,Masha,411,539
1155,Wanwan,25,112
1156,Fanny,283,93
1156,Valentina,447,274
1156,Chou,228,165
1156,Lapu-Lapu,576,650
1156,Fredrinn,95,251
1156,Minotaur,150,292
1156,Novaria,210,365
1156,Claude,108,36
1156,Masha,410,540
1156,Wanwan,26,112
1157,Fanny,283,93
1157,Chou,230,166
1157,Valentina,448,274
1157,Lapu-Lapu,576,649
1157,Minotaur,150,291
1157,Novaria,210,367
1157,Fredrinn,96,251
1157,Claude,108,35
1157,Masha,409,540
1157,Wanwan,22,110
1158,Fanny,283,93
1158,Chou,230,166
1158,Lapu-Lapu,577,648
1158,Valentina,447,274
1158,Minotaur,149,291
1158,Novaria,210,368
1158,Claude,108,34
1158,Masha,409,541
1158,Fredrinn,96,251
1158,Wanwan,22,111
1159,Fanny,283,93
1159,Lapu-Lapu,577,647
1159,Chou,230,167
1159,Valentina,447,274
1159,Novaria,210,369
1159,Minotaur,149,290
1159,Claude,107,34
1159,Masha,408,542
1159,Fredrinn,96,252
1159,Wanwan,22,111
1160,Fanny,283,93
1160,Valentina,448,274
1160,Minotaur,149,291
1160,Claude,107,33
1160,Lapu-Lapu,578,646
1160,Novaria,212,370
1160,Masha,408,542
1160,Chou,231,168
1160,Fredrinn,97,252
1160,Wanwan,22,111
1161,Fanny,283,93
1161,Claude,107,33
1161,Minotaur,150,290
1161,Lapu-Lapu,578,645
1161,Novaria,212,372
1161,Valentina,448,274
1161,Masha,406,543
1161,Chou,232,169
1161,Fredrinn,98,252
1161,Wanwan,22,111
1162,Fanny,283,93
1162,Claude,107,33
1162,Lapu-Lapu,578,644
1162,Minotaur,151,290
1162,Valentina,448,274
1162,Novaria,213,373
1162,Masha,406,544
1162,Chou,232,169
1162,Fredrinn,99,253
1162,Wanwan,25,112
1163,Fanny,283,93
1163,Claude,108,32
1163,Minotaur,152,291
1163,Lapu-Lapu,578,644
1163,Valentina,449,274
1163,Novaria,214,374
1163,Chou,233,170
1163,Masha,405,545
1163,Fredrinn,100,253
1164,Fanny,284,93
1164,Lapu-Lapu,578,642
1164,Claude,107,32
1164,Valentina,449,274
1164,Minotaur,152,291
1164,Chou,235,170
1164,Novaria,214,376
1164,Masha,405,546
1164,Fredrinn,100,254
1164,Wanwan,25,112
1165,Fanny,284,93
1165,Lapu-Lapu,579,641
1165,Valentina,450,273
1165,Claude,107,31
1165,Chou,236,170
1165,Minotaur,153,293
1165,Masha,404,547
1165,Novaria,214,377
1165,Fredrinn,102,255
1165,Wanwan,22,111
1166,Fanny,285,93
1166,Lapu-Lapu,579,640
1166,Minotaur,153,294
1166,Claude,107,31
1166,Chou,236,171
1166,Valentina,449,274
1166,Masha,404,547
1166,Novaria,215,378
1166,Fredrinn,103,256
1166,Wanwan,22,111
1167,Lapu-Lapu,579,639
1167,Fanny,285,94
1167,Minotaur,154,294
1167,Claude,106,30
1167,Valentina,449,274
1167,Masha,403,548
1167,Fredrinn,103,257
1167,Chou,237,171
1167,Novaria,215,379
1168,Fanny,286,94
1168,Lapu-Lapu,580,638
1168,Minotaur,154,294
1168,Valentina,449,274
1168,Claude,106,29
1168,Fredrinn,103,257
1168,Masha,404,548
1168,Chou,237,172
1168,Novaria,215,381
1169,Fanny,287,94
1169,Minotaur,153,294
1169,Lapu-Lapu,580,638
1169,Valentina,449,274
1169,Claude,106,28
1169,Masha,405,549
1169,Fredrinn,103,257
1169,Chou,238,172
1169,Novaria,215,384
1170,Fanny,288,94
1170,Lapu-Lapu,581,637
1170,Valentina,449,274
1170,Minotaur,153,293
1170,Fredrinn,104,259
1170,Claude,106,27
1170,Masha,405,549
1170,Novaria,216,384
1170,Chou,239,173
1171,Fanny,289,95
1171,Valentina,449,274
1171,Lapu-Lapu,581,637
1171,Minotaur,153,292
1171,Masha,407,549
1171,Claude,105,28
1171,Fredrinn,104,259
1171,Novaria,216,386
1171,Chou,240,173
1172,Fanny,289,95
1172,Valentina,448,274
1172,Lapu-Lapu,581,637
1172,Minotaur,153,292
1172,Masha,408,549
1172,Fredrinn,104,259
1172,Novaria,216,387
1172,Chou,241,173
1172,Claude,106,27
1173,Fanny,290,95
1173,Valentina,448,274
1173,Lapu-Lapu,581,637
1173,Minotaur,154,293
1173,Fredrinn,105,260
1173,Novaria,217,388
1173,Masha,409,549
1173,Claude,107,25
1173,Chou,241,174
1173,Wanwan,22,110
1174,Fanny,291,95
1174,Lapu-Lapu,581,637
1174,Valentina,448,274
1174,Minotaur,154,293
1174,Novaria,217,389
1174,Masha,409,549
1174,Fredrinn,105,261
1174,Chou,242,174
1174,Claude,107,26
1175,Fanny,292,95
1175,Lapu-Lapu,581,637
1175,Valentina,448,274
1175,Minotaur,154,294
1175,Novaria,217,390
1175,Fredrinn,105,261
1175,Masha,410,549
1175,Chou,242,175
1175,Claude,106,26
1176,Fanny,293,96
1176,Lapu-Lapu,581,637
1176,Minotaur,155,295
1176,Valentina,449,274
1176,Novaria,217,391
1176,Chou,243,175
1176,Masha,411,548
1176,Fredrinn,106,262
1176,Claude,105,25
1176,Claude,104,26
1177,Fanny,294,96
1177,Lapu-Lapu,581,637
1177,Valentina,449,274
1177,Novaria,217,392
1177,Minotaur,156,295
1177,Chou,244,177
1177,Masha,412,548
1177,Fredrinn,107,262
1177,Claude,104,25
1177,Claude,103,26
1178,Fanny,295,96
1178,Lapu-Lapu,581,637
1178,Valentina,449,274
1178,Novaria,218,393
1178,Minotaur,157,296
1178,Chou,244,178
1178,Claude,104,25
1178,Masha,413,548
1178,Fredrinn,109,263
1179,Fanny,296,97
1179,Lapu-Lapu,581,637
1179,Valentina,448,274
1179,Novaria,218,394
1179,Claude,103,25
1179,Chou,245,179
1179,Minotaur,158,295
1179,Masha,413,548
1179,Fredrinn,109,263
1180,Fanny,297,97
1180,Lapu-Lapu,581,637
1180,Valentina,448,274
1180,Novaria,218,395
1180,Claude,102,25
1180,Chou,246,179
1180,Masha,415,548
1180,Minotaur,160,295
1180,Fredrinn,109,264
1180,Claude,101,26
1181,Fanny,297,97
1181,Lapu-Lapu,580,637
1181,Valentina,449,274
1181,Novaria,218,397
1181,Chou,247,179
1181,Masha,416,548
1181,Claude,100,25
1181,Minotaur,161,296
1181,Claude,100,27
1181,Fredrinn,110,267
1182,Fanny,297,97
1182,Lapu-Lapu,580,637
1182,Valentina,448,274
1182,Chou,247,180
1182,Novaria,218,397
1182,Claude,99,27
1182,Minotaur,162,296
1182,Masha,416,547
1182,Fredrinn,111,267
1183,Fanny,297,97
1183,Chou,247,181
1183,Lapu-Lapu,580,635
1183,Valentina,448,274
1183,Masha,419,548
1183,Claude,98,27
1183,Novaria,218,399
1183,Minotaur,162,296
1183,Fredrinn,111,269
1184,Fanny,297,97
1184,Chou,248,182
1184,Lapu-Lapu,581,635
1184,Valentina,448,274
1184,Masha,420,548
1184,Claude,98,27
1184,Minotaur,164,298
1184,Novaria,218,399
1184,Fredrinn,112,270
1185,Fanny,297,97
1185,Chou,248,182
1185,Valentina,448,274
1185,Lapu-Lapu,580,634
1185,Masha,420,548
1185,Minotaur,164,297
1185,Claude,97,27
1185,Novaria,217,401
1185,Fredrinn,113,271
1185,Wanwan,26,112
1186,Fanny,298,97
1186,Chou,249,182
1186,Valentina,448,274
1186,Lapu-Lapu,581,633
1186,Masha,421,548
1186,Minotaur,165,298
1186,Claude,96,27
1186,Novaria,217,401
1186,Fredrinn,113,269
1186,Wanwan,25,112
1187,Fanny,299,97
1187,Chou,249,183
1187,Valentina,448,274
1187,Lapu-Lapu,580,631
1187,Masha,421,548
1187,Minotaur,165,297
1187,Novaria,216,402
1187,Claude,95,27
1187,Fredrinn,113,270
1187,Wanwan,24,112
1188,Fanny,300,98
1188,Lapu-Lapu,581,631
1188,Chou,250,184
1188,Valentina,448,274
1188,Minotaur,166,298
1188,Masha,423,547
1188,Novaria,216,402
1188,Claude,93,28
1188,Fredrinn,114,272
1188,Wanwan,25,112
1189,Fanny,301,99
1189,Lapu-Lapu,580,629
1189,Valentina,447,274
1189,Chou,251,185
1189,Minotaur,167,299
1189,Masha,424,547
1189,Novaria,216,403
1189,Claude,92,28
1189,Fredrinn,115,274
1189,Wanwan,25,112
1190,Fanny,301,99
1190,Lapu-Lapu,580,628
1190,Valentina,447,274
1190,Chou,251,185
1190,Minotaur,167,299
1190,Masha,424,547
1190,Novaria,216,404
1190,Fredrinn,116,273
1190,Claude,92,29
1190,Wanwan,25,112
1191,Lapu-Lapu,580,626
1191,Fanny,302,100
1191,Valentina,448,274
1191,Minotaur,168,300
1191,Fredrinn,117,274
1191,Novaria,215,405
1191,Masha,425,547
1191,Chou,252,187
1191,Claude,90,29
1192,Lapu-Lapu,580,626
1192,Fanny,303,100
1192,Minotaur,169,301
1192,Valentina,448,274
1192,Novaria,215,406
1192,Fredrinn,118,275
1192,Chou,253,189
1192,Masha,426,547
1192,Claude,89,30
1193,Lapu-Lapu,580,625
1193,Fanny,303,101
1193,Minotaur,170,301
1193,Fredrinn,119,276
1193,Valentina,448,274
1193,Novaria,216,406
1193,Chou,253,189
1193,Masha,426,547
1193,Claude,89,30
1194,Fanny,304,101
1194,Lapu-Lapu,579,624
1194,Fredrinn,120,277
1194,Minotaur,171,302
1194,Valentina,449,274
1194,Chou,254,190
1194,Novaria,216,406
1194,Masha,428,547
1194,Claude,89,31
1194,Wanwan,25,112
1195,Fanny,304,102
1195,Lapu-Lapu,579,623
1195,Minotaur,172,302
1195,Valentina,448,273
1195,Fredrinn,120,277
1195,Chou,254,191
1195,Novaria,216,407
1195,Masha,429,547
1195,Claude,89,31
1196,Fanny,305,103
1196,Lapu-Lapu,580,622
1196,Minotaur,173,302
1196,Valentina,449,273
1196,Fredrinn,121,278
1196,Novaria,215,408
1196,Chou,255,191
1196,Masha,430,546
1196,Claude,89,31
1197,Fanny,306,104
1197,Lapu-Lapu,581,621
1197,Valentina,448,273
1197,Minotaur,174,303
1197,Novaria,215,410
1197,Masha,430,545
1197,Fredrinn,122,279
1197,Chou,255,192
1197,Claude,89,31
1198,Fanny,307,104
1198,Lapu-Lapu,581,620
1198,Minotaur,175,302
1198,Valentina,448,274
1198,Novaria,215,410
1198,Masha,431,545
1198,Fredrinn,120,279
1198,Chou,256,192
1198,Claude,89,31
1199,Fanny,306,105
1199,Lapu-Lapu,581,619
1199,Valentina,448,274
1199,Minotaur,177,303
1199,Novaria,215,412
1199,Fredrinn,121,280
1199,Masha,431,544
1199,Chou,256,193
1199,Claude,89,31
1200,Fanny,306,106
1200,Lapu-Lapu,582,618
1200,Minotaur,178,304
1200,Novaria,214,413
1200,Fredrinn,122,281
1200,Masha,432,544
1200,Chou,257,193
1200,Claude,89,31
1200,Wanwan,22,111
1201,Fanny,306,106
1201,Lapu-Lapu,582,617
1201,Minotaur,179,304
1201,Novaria,215,413
1201,Fredrinn,123,281
1201,Masha,432,543
1201,Chou,257,193
1201,Claude,90,31
1201,Wanwan,22,110
1202,Fanny,306,107
1202,Lapu-Lapu,582,616
1202,Minotaur,180,304
1202,Masha,433,541
1202,Novaria,215,414
1202,Fredrinn,124,281
1202,Chou,258,194
1202,Claude,92,30
1202,Wanwan,22,111
1203,Fanny,306,107
1203,Lapu-Lapu,582,615
1203,Minotaur,181,304
1203,Masha,433,540
1203,Novaria,215,414
1203,Fredrinn,126,281
1203,Chou,260,194
1203,Claude,92,31
1204,Lapu-Lapu,582,614
1204,Fanny,306,107
1204,Minotaur,182,304
1204,Masha,433,539
1204,Chou,261,195
1204,Novaria,215,416
1204,Fredrinn,126,283
1204,Claude,94,31
1205,Fanny,307,107
1205,Lapu-Lapu,581,613
1205,Minotaur,183,305
1205,Chou,263,196
1205,Masha,433,538
1205,Fredrinn,127,283
1205,Novaria,215,417
1205,Claude,95,31
1206,Fanny,307,107
1206,Lapu-Lapu,582,612
1206,Minotaur,184,305
1206,Chou,264,196
1206,Fredrinn,128,284
1206,Masha,434,537
1206,Novaria,215,417
1206,Claude,95,31
1207,Fanny,306,107
1207,Lapu-Lapu,582,611
1207,Fredrinn,129,284
