Frame,Class,X,Y
5109,Fredrinn,590,272
5109,Claude,246,697
5109,Fanny,699,255
5110,Wanwan,109,642
5110,Valentina,457,335
5110,Chou,673,204
5110,Lapu-Lapu,661,73
5110,Novaria,521,166
5110,Fredrinn,590,273
5110,Fanny,700,255
5110,Claude,246,697
5111,Wanwan,109,641
5111,Lapu-Lapu,662,74
5111,Novaria,519,166
5111,Fanny,699,256
5111,Fredrinn,592,274
5111,Chou,672,205
5111,Claude,246,697
5111,Valentina,457,333
5112,Wanwan,109,641
5112,Lapu-Lapu,663,74
5112,Novaria,519,166
5112,Fredrinn,593,275
5112,Claude,246,697
5112,Chou,673,205
5112,Fanny,699,256
5112,Valentina,457,333
5113,Wanwan,109,642
5113,Lapu-Lapu,664,75
5113,Fredrinn,593,276
5113,Claude,246,697
5113,Novaria,519,166
5113,Fanny,699,256
5113,Chou,672,206
5113,Valentina,456,332
5114,Wanwan,109,645
5114,Fredrinn,593,277
5114,Lapu-Lapu,665,75
5114,Claude,245,697
5114,Fanny,699,256
5114,Novaria,518,167
5114,Valentina,456,332
5114,Chou,673,207
5115,Wanwan,109,646
5115,Lapu-Lapu,666,76
5115,Fredrinn,593,279
5115,Claude,246,697
5115,Novaria,517,167
5115,Fanny,699,257
5115,Chou,671,207
5115,Valentina,456,331
5116,Wanwan,110,647
5116,Lapu-Lapu,666,76
5116,Fredrinn,593,279
5116,Claude,245,697
5116,Fanny,699,257
5116,Novaria,516,167
5116,Chou,671,207
5116,Valentina,455,331
5117,Wanwan,110,649
5117,Lapu-Lapu,667,77
5117,Fanny,699,256
5117,Claude,245,697
5117,Fredrinn,594,278
5117,Novaria,516,168
5117,Valentina,455,330
5117,Chou,670,209
5118,Wanwan,110,651
5118,Lapu-Lapu,667,78
5118,Claude,245,697
5118,Fredrinn,594,277
5118,Novaria,514,167
5118,Chou,669,211
5118,Valentina,456,329
5118,Fanny,700,256
5119,Wanwan,110,652
5119,Lapu-Lapu,668,79
5119,Claude,245,697
5119,Fredrinn,594,276
5119,Novaria,513,168
5119,Chou,669,211
5119,Valentina,455,328
5119,Fanny,699,257
5120,Lapu-Lapu,669,79
5120,Wanwan,110,654
5120,Claude,245,697
5120,Fredrinn,594,275
5120,Valentina,455,327
5120,Novaria,511,168
5120,Fanny,699,256
5120,Chou,669,214
5121,Wanwan,111,656
5121,Lapu-Lapu,670,80
5121,Fredrinn,593,273
5121,Claude,245,698
5121,Valentina,455,326
5121,Novaria,510,169
5121,Chou,669,215
5121,Fanny,699,255
5122,Wanwan,111,658
5122,Lapu-Lapu,671,80
5122,Fredrinn,593,272
5122,Claude,245,697
5122,Valentina,455,325
5122,Novaria,509,169
5122,Chou,669,215
5122,Fanny,699,255
5123,Lapu-Lapu,671,81
5123,Wanwan,111,660
5123,Fredrinn,592,272
5123,Claude,245,697
5123,Valentina,456,324
5123,Novaria,509,169
5123,Fanny,698,254
5123,Chou,668,217
5124,Lapu-Lapu,672,82
5124,Fredrinn,592,271
5124,Wanwan,111,662
5124,Claude,245,697
5124,Valentina,457,323
5124,Novaria,508,169
5124,Chou,667,217
5124,Fanny,698,253
5125,Lapu-Lapu,672,82
5125,Fredrinn,594,271
5125,Wanwan,111,662
5125,Claude,245,697
5125,Valentina,457,322
5125,Novaria,507,169
5125,Fanny,699,253
5125,Chou,667,218
5126,Lapu-Lapu,673,82
5126,Fredrinn,595,271
5126,Wanwan,111,662
5126,Claude,245,697
5126,Valentina,457,322
5126,Novaria,506,169
5126,Fanny,699,253
5126,Chou,666,218
5127,Lapu-Lapu,674,83
5127,Fredrinn,596,271
5127,Wanwan,111,662
5127,Claude,245,697
5127,Valentina,457,321
5127,Fanny,699,253
5127,Novaria,505,170
5127,Chou,665,219
5128,Lapu-Lapu,675,84
5128,Fredrinn,597,271
5128,Wanwan,111,662
5128,Valentina,457,319
5128,Claude,245,697
5128,Novaria,504,170
5128,Fanny,699,253
5128,Chou,665,220
5129,Lapu-Lapu,676,84
5129,Fredrinn,598,272
5129,Wanwan,111,662
5129,Claude,245,697
5129,Valentina,457,319
5129,Novaria,503,170
5129,Fanny,699,253
5129,Chou,664,222
5130,Lapu-Lapu,677,85
5130,Fredrinn,599,272
5130,Wanwan,111,661
5130,Claude,245,697
5130,Valentina,457,318
5130,Fanny,699,253
5130,Novaria,502,170
5130,Chou,663,222
5131,Fredrinn,600,272
5131,Wanwan,111,661
5131,Lapu-Lapu,677,86
5131,Claude,245,697
5131,Valentina,456,318
5131,Fanny,699,253
5131,Novaria,500,170
5131,Chou,661,223
5132,Wanwan,111,661
5132,Lapu-Lapu,678,86
5132,Fredrinn,600,272
5132,Novaria,500,170
5132,Claude,245,697
5132,Valentina,455,317
5132,Fanny,699,253
5132,Chou,661,223
5133,Wanwan,110,663
5133,Fredrinn,601,272
5133,Lapu-Lapu,680,87
5133,Claude,245,697
5133,Valentina,454,316
5133,Novaria,498,170
5133,Fanny,699,253
5134,Wanwan,109,666
5134,Fredrinn,603,272
5134,Novaria,497,170
5134,Lapu-Lapu,681,88
5134,Valentina,453,316
5134,Claude,245,697
5134,Fanny,700,253
5134,Chou,660,226
5135,Fredrinn,604,271
5135,Lapu-Lapu,682,88
5135,Wanwan,108,668
5135,Novaria,496,170
5135,Valentina,453,315
5135,Claude,245,697
5135,Fanny,700,253
5135,Chou,660,227
5136,Novaria,496,171
5136,Valentina,452,314
5136,Lapu-Lapu,683,88
5136,Fredrinn,605,271
5136,Claude,245,697
5136,Wanwan,108,671
5136,Chou,659,227
5136,Fanny,700,253
5137,Novaria,495,171
5137,Valentina,451,314
5137,Lapu-Lapu,684,89
5137,Claude,245,697
5137,Fredrinn,605,270
5137,Wanwan,106,672
5137,Chou,659,228
5137,Fanny,701,252
5138,Novaria,494,171
5138,Wanwan,106,674
5138,Valentina,451,313
5138,Lapu-Lapu,685,90
5138,Fredrinn,606,271
5138,Claude,245,698
5138,Fanny,700,251
5138,Chou,658,229
5139,Novaria,492,172
5139,Lapu-Lapu,685,90
5139,Fredrinn,607,272
5139,Wanwan,105,677
5139,Valentina,450,313
5139,Claude,245,698
5139,Chou,656,231
5139,Fanny,699,250
5140,Novaria,491,172
5140,Lapu-Lapu,686,91
5140,Fredrinn,606,272
5140,Wanwan,104,679
5140,Chou,655,231
5140,Claude,245,698
5140,Valentina,449,312
5140,Fanny,699,251
5141,Novaria,490,172
5141,Fredrinn,607,272
5141,Fanny,700,253
5141,Lapu-Lapu,686,92
5141,Claude,245,698
5141,Chou,655,232
5141,Valentina,448,313
5141,Wanwan,103,681
5142,Fanny,700,251
5142,Fredrinn,607,271
5142,Lapu-Lapu,688,93
5142,Novaria,489,172
5142,Claude,245,698
5142,Valentina,448,314
5142,Wanwan,103,682
5142,Chou,654,233
5142,Minotaur,125,637
5143,Novaria,488,173
5143,Fanny,700,251
5143,Fredrinn,606,271
5143,Lapu-Lapu,688,93
5143,Valentina,447,314
5143,Wanwan,102,683
5143,Claude,245,698
5143,Chou,654,234
5143,Minotaur,126,639
5144,Fanny,700,252
5144,Novaria,487,173
5144,Lapu-Lapu,689,94
5144,Fredrinn,606,271
5144,Valentina,445,316
5144,Wanwan,102,683
5144,Chou,653,236
5144,Claude,245,698
5144,Minotaur,126,639
5145,Fanny,700,253
5145,Valentina,445,316
5145,Lapu-Lapu,690,94
5145,Chou,652,238
5145,Wanwan,101,684
5145,Fredrinn,606,271
5145,Novaria,485,173
5145,Claude,245,698
5145,Minotaur,126,639
5146,Fanny,700,253
5146,Lapu-Lapu,690,95
5146,Valentina,445,317
5146,Novaria,484,173
5146,Wanwan,100,684
5146,Chou,652,239
5146,Fredrinn,606,271
5146,Claude,245,698
5146,Minotaur,127,641
5147,Valentina,444,317
5147,Fanny,700,253
5147,Lapu-Lapu,691,95
5147,Wanwan,99,684
5147,Novaria,483,173
5147,Fredrinn,607,271
5147,Chou,652,239
5147,Claude,245,698
5147,Minotaur,127,642
5148,Valentina,443,318
5148,Lapu-Lapu,691,96
5148,Wanwan,100,684
5148,Novaria,481,173
5148,Fredrinn,607,270
5148,Chou,651,240
5148,Claude,245,698
5148,Fanny,699,253
5148,Minotaur,127,642
5149,Lapu-Lapu,691,97
5149,Wanwan,100,684
5149,Valentina,442,319
5149,Fredrinn,608,270
5149,Novaria,480,173
5149,Claude,245,698
5149,Chou,652,240
5149,Minotaur,125,640
5150,Lapu-Lapu,692,99
5150,Wanwan,101,684
5150,Valentina,441,320
5150,Fredrinn,609,270
5150,Novaria,479,174
5150,Claude,246,698
5150,Chou,652,242
5151,Lapu-Lapu,692,100
5151,Wanwan,102,684
5151,Valentina,441,320
5151,Novaria,479,174
5151,Fredrinn,609,270
5151,Claude,246,698
5151,Chou,651,243
5152,Lapu-Lapu,692,101
5152,Wanwan,102,684
5152,Fredrinn,609,270
5152,Valentina,440,321
5152,Novaria,478,174
5152,Claude,246,698
5152,Chou,650,243
5153,Lapu-Lapu,692,101
5153,Fredrinn,609,269
5153,Wanwan,102,684
5153,Valentina,440,321
5153,Novaria,477,174
5153,Claude,246,698
5153,Chou,650,244
5154,Lapu-Lapu,693,103
5154,Fredrinn,609,268
5154,Wanwan,102,684
5154,Valentina,439,322
5154,Claude,246,698
5154,Novaria,475,175
5154,Chou,651,246
5154,Fanny,698,253
5155,Fredrinn,610,268
5155,Lapu-Lapu,693,104
5155,Wanwan,102,684
5155,Valentina,438,322
5155,Novaria,474,176
5155,Claude,245,698
5155,Chou,651,246
5155,Fanny,698,252
5155,Minotaur,124,638
5156,Fredrinn,610,267
5156,Lapu-Lapu,694,104
5156,Wanwan,102,684
5156,Valentina,438,323
5156,Chou,652,247
5156,Novaria,474,177
5156,Claude,245,698
5156,Fanny,698,252
5156,Minotaur,124,638
5157,Lapu-Lapu,694,105
5157,Fredrinn,611,266
5157,Chou,652,248
5157,Wanwan,102,684
5157,Valentina,437,323
5157,Claude,245,698
5157,Novaria,472,177
5157,Fanny,699,252
5157,Minotaur,122,635
5158,Lapu-Lapu,693,106
5158,Fredrinn,612,265
5158,Wanwan,102,684
5158,Valentina,437,324
5158,Chou,653,250
5158,Novaria,471,177
5158,Claude,245,697
5158,Fanny,698,253
5158,Minotaur,124,638
5159,Lapu-Lapu,693,107
5159,Fredrinn,613,265
5159,Valentina,437,324
5159,Wanwan,102,684
5159,Novaria,469,177
5159,Chou,653,251
5159,Claude,245,697
5159,Fanny,699,254
5159,Minotaur,124,638
5160,Lapu-Lapu,693,108
5160,Fredrinn,613,265
5160,Valentina,436,325
5160,Wanwan,102,683
5160,Novaria,468,177
5160,Claude,245,697
5160,Chou,654,252
5160,Fanny,699,254
5160,Minotaur,124,638
5161,Valentina,435,325
5161,Fredrinn,614,265
5161,Lapu-Lapu,692,109
5161,Wanwan,103,683
5161,Novaria,467,177
5161,Claude,245,697
5161,Chou,655,253
5161,Fanny,700,255
5162,Valentina,435,325
5162,Lapu-Lapu,691,109
5162,Claude,245,697
5162,Novaria,466,178
5162,Fredrinn,614,263
5162,Wanwan,104,680
5162,Fanny,700,255
5162,Chou,655,255
5163,Valentina,433,326
5163,Novaria,465,178
5163,Lapu-Lapu,691,110
5163,Wanwan,104,679
5163,Claude,245,697
5163,Fanny,701,255
5163,Fredrinn,615,263
5163,Chou,656,255
5163,Minotaur,124,634
5164,Valentina,433,327
5164,Novaria,463,178
5164,Lapu-Lapu,690,111
5164,Wanwan,104,677
5164,Claude,245,697
5164,Fanny,701,255
5164,Fredrinn,616,263
5164,Chou,657,256
5164,Minotaur,123,633
5165,Valentina,432,327
5165,Wanwan,105,675
5165,Novaria,462,178
5165,Lapu-Lapu,690,111
5165,Claude,246,697
5165,Fanny,701,255
5165,Fredrinn,617,263
5165,Chou,657,257
5166,Valentina,431,327
5166,Novaria,462,178
5166,Fanny,702,256
5166,Lapu-Lapu,689,111
5166,Claude,246,697
5166,Wanwan,105,674
5166,Fredrinn,618,263
5166,Chou,658,258
5167,Novaria,461,178
5167,Valentina,430,327
5167,Lapu-Lapu,688,112
5167,Claude,246,697
5167,Fanny,701,256
5167,Wanwan,107,671
5167,Fredrinn,618,263
5167,Chou,657,258
5168,Novaria,460,178
5168,Wanwan,108,668
5168,Claude,246,697
5168,Lapu-Lapu,686,112
5168,Fanny,701,257
5168,Fredrinn,619,265
5168,Valentina,429,328
5168,Chou,658,260
5169,Novaria,459,178
5169,Lapu-Lapu,686,113
5169,Fanny,701,257
5169,Claude,246,697
5169,Wanwan,108,666
5169,Valentina,427,329
5169,Fredrinn,619,265
5169,Chou,658,260
5170,Novaria,458,178
5170,Lapu-Lapu,685,114
5170,Wanwan,109,664
5170,Fanny,701,257
5170,Claude,246,697
5170,Fredrinn,620,266
5170,Valentina,426,329
5170,Chou,658,261
5171,Wanwan,111,662
5171,Fanny,701,257
5171,Novaria,456,178
5171,Lapu-Lapu,684,114
5171,Fredrinn,619,267
5171,Claude,246,697
5171,Valentina,425,329
5171,Chou,658,263
5172,Wanwan,110,660
5172,Fanny,701,257
5172,Novaria,456,178
5172,Lapu-Lapu,683,114
5172,Fredrinn,619,267
5172,Claude,245,697
5172,Valentina,425,329
5172,Chou,658,265
5173,Wanwan,111,660
5173,Novaria,455,178
5173,Fanny,700,257
5173,Lapu-Lapu,682,115
5173,Fredrinn,618,268
5173,Claude,245,697
5173,Valentina,423,329
5173,Chou,658,266
5174,Wanwan,110,660
5174,Novaria,455,178
5174,Fanny,701,257
5174,Lapu-Lapu,680,115
5174,Fredrinn,617,269
5174,Chou,658,267
5174,Claude,245,697
5174,Valentina,422,329
5175,Wanwan,110,659
5175,Novaria,454,178
5175,Fredrinn,617,269
5175,Chou,658,268
5175,Lapu-Lapu,680,116
5175,Fanny,701,257
5175,Claude,245,698
5175,Valentina,421,329
5176,Wanwan,111,659
5176,Novaria,453,178
5176,Fredrinn,616,270
5176,Fanny,700,257
5176,Chou,658,269
5176,Lapu-Lapu,678,116
5176,Claude,245,698
5176,Valentina,420,329
5177,Wanwan,111,659
5177,Fredrinn,615,270
5177,Novaria,452,178
5177,Chou,658,270
5177,Lapu-Lapu,677,116
5177,Claude,245,698
5177,Valentina,419,329
5177,Fanny,700,258
5178,Wanwan,111,659
5178,Fredrinn,614,271
5178,Chou,658,270
5178,Novaria,451,178
5178,Lapu-Lapu,676,117
5178,Claude,245,698
5178,Valentina,418,329
5178,Fanny,700,258
5179,Wanwan,111,659
5179,Fredrinn,614,272
5179,Novaria,450,178
5179,Chou,659,271
5179,Lapu-Lapu,675,117
5179,Claude,245,698
5179,Valentina,418,329
5179,Fanny,699,258
5180,Wanwan,111,658
5180,Fredrinn,614,272
5180,Novaria,449,178
5180,Lapu-Lapu,674,117
5180,Valentina,416,329
5180,Chou,659,272
5180,Claude,245,698
5181,Fredrinn,614,272
5181,Wanwan,112,657
5181,Lapu-Lapu,674,118
5181,Novaria,448,178
5181,Chou,659,272
5181,Valentina,416,329
5181,Claude,245,698
5182,Fredrinn,613,272
5182,Wanwan,115,656
5182,Lapu-Lapu,672,119
5182,Novaria,445,178
5182,Claude,245,698
5182,Valentina,415,329
5182,Chou,660,273
5183,Wanwan,116,654
5183,Fredrinn,612,272
5183,Lapu-Lapu,671,119
5183,Novaria,445,177
5183,Chou,659,273
5183,Claude,245,698
5183,Valentina,414,329
5184,Wanwan,117,653
5184,Fredrinn,611,272
5184,Lapu-Lapu,670,119
5184,Novaria,444,178
5184,Claude,245,698
5184,Valentina,413,329
5184,Chou,660,274
5185,Fredrinn,611,273
5185,Wanwan,119,652
5185,Novaria,443,178
5185,Lapu-Lapu,669,120
5185,Claude,245,698
5185,Valentina,412,329
5185,Chou,660,276
5186,Wanwan,119,651
5186,Fredrinn,611,273
5186,Novaria,442,178
5186,Lapu-Lapu,668,120
5186,Claude,245,698
5186,Valentina,411,329
5186,Chou,661,275
5187,Wanwan,120,650
5187,Fredrinn,611,273
5187,Novaria,441,178
5187,Lapu-Lapu,668,120
5187,Claude,245,698
5187,Valentina,411,329
5187,Chou,662,276
5188,Wanwan,121,649
5188,Fredrinn,611,273
5188,Novaria,439,179
5188,Lapu-Lapu,666,121
5188,Claude,245,698
5188,Valentina,409,330
5188,Chou,666,276
5189,Wanwan,122,648
5189,Novaria,438,178
5189,Fredrinn,610,273
5189,Lapu-Lapu,665,121
5189,Claude,245,698
5189,Valentina,408,329
5190,Wanwan,123,647
5190,Novaria,438,179
5190,Fredrinn,610,273
5190,Lapu-Lapu,664,122
5190,Claude,245,698
5190,Valentina,407,329
5191,Wanwan,123,646
5191,Novaria,437,179
5191,Fredrinn,610,273
5191,Lapu-Lapu,664,122
5191,Claude,245,698
5191,Valentina,406,330
5192,Wanwan,124,646
5192,Fredrinn,610,273
5192,Novaria,436,179
5192,Lapu-Lapu,664,123
5192,Claude,245,698
5192,Valentina,406,330
5193,Fredrinn,610,273
5193,Wanwan,124,646
5193,Novaria,436,178
5193,Claude,245,698
5193,Lapu-Lapu,663,124
5193,Valentina,405,330
5194,Fredrinn,608,273
5194,Wanwan,124,646
5194,Novaria,435,178
5194,Claude,245,698
5194,Lapu-Lapu,663,125
5194,Valentina,404,329
5195,Fredrinn,607,272
5195,Wanwan,125,646
5195,Novaria,434,178
5195,Lapu-Lapu,662,126
5195,Valentina,403,330
5195,Claude,243,698
5196,Wanwan,125,646
5196,Fredrinn,605,272
5196,Novaria,432,178
5196,Lapu-Lapu,662,127
5196,Valentina,402,330
5196,Claude,242,698
5197,Wanwan,125,646
5197,Fredrinn,605,272
5197,Novaria,433,178
5197,Lapu-Lapu,662,128
5197,Valentina,401,330
5197,Claude,241,698
5198,Fredrinn,602,273
5198,Novaria,433,178
5198,Wanwan,125,647
5198,Lapu-Lapu,662,129
5198,Valentina,400,330
5198,Claude,241,698
5199,Fredrinn,602,273
5199,Novaria,433,178
5199,Wanwan,125,647
5199,Lapu-Lapu,662,131
5199,Valentina,399,330
5199,Claude,240,698
5200,Fredrinn,601,273
5200,Wanwan,125,648
5200,Novaria,433,178
5200,Lapu-Lapu,662,132
5200,Valentina,398,330
5200,Claude,239,698
5201,Wanwan,125,648
5201,Novaria,433,178
5201,Lapu-Lapu,662,133
5201,Fredrinn,600,274
5201,Valentina,397,330
5201,Claude,239,698
5202,Wanwan,125,649
5202,Novaria,433,178
5202,Fredrinn,600,274
5202,Lapu-Lapu,662,133
5202,Claude,238,698
5202,Valentina,396,330
5203,Wanwan,125,650
5203,Novaria,433,178
5203,Lapu-Lapu,662,135
5203,Fredrinn,600,274
5203,Valentina,395,330
5203,Claude,238,698
5203,Chou,670,289
5204,Wanwan,124,650
5204,Novaria,433,178
5204,Lapu-Lapu,662,135
5204,Fredrinn,600,274
5204,Valentina,395,331
5204,Claude,236,698
5204,Chou,672,290
5205,Wanwan,124,651
5205,Novaria,433,178
5205,Lapu-Lapu,662,137
5205,Fredrinn,600,274
5205,Valentina,394,331
5205,Claude,236,698
5205,Chou,671,292
5206,Lapu-Lapu,662,138
5206,Novaria,433,178
5206,Wanwan,124,652
5206,Fredrinn,600,274
5206,Claude,234,698
5206,Valentina,393,331
5206,Chou,671,296
5207,Novaria,433,177
5207,Lapu-Lapu,662,138
5207,Wanwan,124,652
5207,Fredrinn,600,274
5207,Claude,233,698
5207,Valentina,393,332
5207,Chou,671,297
5208,Novaria,432,177
5208,Lapu-Lapu,663,139
5208,Wanwan,124,653
5208,Fredrinn,600,274
5208,Claude,233,699
5208,Valentina,392,332
5208,Chou,671,297
5209,Lapu-Lapu,663,140
5209,Novaria,431,176
5209,Wanwan,123,653
5209,Fredrinn,600,274
5209,Claude,232,698
5209,Valentina,391,332
5209,Chou,671,298
5210,Wanwan,124,654
5210,Novaria,431,175
5210,Fredrinn,600,274
5210,Lapu-Lapu,663,141
5210,Claude,231,698
5210,Valentina,390,333
5210,Chou,672,298
5211,Wanwan,123,654
5211,Novaria,429,175
5211,Fredrinn,600,274
5211,Valentina,389,333
5211,Chou,672,300
5211,Claude,230,699
5211,Lapu-Lapu,664,141
5212,Wanwan,123,655
5212,Fredrinn,599,274
5212,Valentina,389,334
5212,Novaria,428,175
5212,Claude,230,699
5212,Chou,672,301
5212,Lapu-Lapu,665,142
5213,Wanwan,123,656
5213,Novaria,428,174
5213,Valentina,388,334
5213,Claude,230,699
5213,Fredrinn,599,274
5213,Chou,672,302
5213,Lapu-Lapu,666,142
5214,Wanwan,124,656
5214,Claude,229,699
5214,Fredrinn,599,274
5214,Valentina,386,335
5214,Novaria,427,174
5214,Lapu-Lapu,666,144
5214,Chou,672,303
5215,Wanwan,125,656
5215,Claude,227,699
5215,Fredrinn,599,274
5215,Novaria,426,174
5215,Valentina,385,335
5215,Lapu-Lapu,667,145
5215,Chou,672,303
5216,Wanwan,126,657
5216,Claude,226,699
5216,Fredrinn,597,274
5216,Novaria,424,173
5216,Valentina,384,335
5216,Lapu-Lapu,667,146
5216,Chou,672,303
5217,Wanwan,127,657
5217,Fredrinn,598,276
5217,Claude,224,699
5217,Novaria,423,173
5217,Valentina,384,335
5217,Lapu-Lapu,667,147
5217,Chou,672,304
5218,Wanwan,127,657
5218,Novaria,421,173
5218,Fredrinn,598,276
5218,Lapu-Lapu,667,147
5218,Claude,223,700
5218,Valentina,383,336
5218,Chou,672,305
5219,Wanwan,127,657
5219,Novaria,421,173
5219,Fredrinn,597,276
5219,Claude,223,700
5219,Lapu-Lapu,668,147
5219,Valentina,383,336
5219,Chou,672,306
5220,Wanwan,128,657
5220,Novaria,420,174
5220,Lapu-Lapu,668,149
5220,Claude,222,700
5220,Valentina,381,337
5220,Fredrinn,595,277
5220,Chou,672,306
5221,Wanwan,129,658
5221,Novaria,419,175
5221,Lapu-Lapu,668,151
5221,Claude,221,700
5221,Valentina,380,337
5221,Chou,671,308
5221,Fredrinn,594,279
5221,Fanny,699,253
5222,Wanwan,129,657
5222,Novaria,419,175
5222,Lapu-Lapu,668,151
5222,Claude,220,700
5222,Valentina,379,337
5222,Chou,671,309
5222,Fredrinn,593,279
5223,Wanwan,130,658
5223,Novaria,418,176
5223,Lapu-Lapu,669,152
5223,Valentina,378,337
5223,Claude,219,700
5223,Fredrinn,593,280
5223,Chou,671,309
5224,Wanwan,130,659
5224,Novaria,417,176
5224,Lapu-Lapu,669,154
5224,Valentina,377,338
5224,Claude,218,700
5224,Fredrinn,592,281
5224,Chou,671,311
5225,Wanwan,131,659
5225,Lapu-Lapu,670,154
5225,Novaria,417,176
5225,Claude,217,699
5225,Valentina,377,338
5225,Fredrinn,592,282
5225,Chou,670,311
5226,Wanwan,132,661
5226,Novaria,416,177
5226,Fredrinn,591,282
5226,Fanny,699,254
5226,Lapu-Lapu,671,155
5226,Valentina,376,338
5226,Claude,218,699
5226,Chou,671,313
5227,Wanwan,132,661
5227,Novaria,415,178
5227,Fredrinn,591,282
5227,Fanny,699,254
5227,Valentina,376,338
5227,Lapu-Lapu,672,156
5227,Claude,217,699
5227,Chou,671,315
5228,Wanwan,132,661
5228,Fredrinn,590,283
5228,Novaria,415,179
5228,Valentina,376,339
5228,Lapu-Lapu,672,157
5228,Claude,216,699
5228,Chou,671,319
5228,Fanny,698,252
5229,Fredrinn,590,284
5229,Wanwan,132,661
5229,Novaria,414,180
5229,Lapu-Lapu,672,158
5229,Valentina,376,339
5229,Claude,215,699
5229,Chou,671,321
5229,Fanny,689,695
5230,Wanwan,132,661
5230,Fredrinn,589,286
5230,Claude,213,699
5230,Novaria,414,180
5230,Valentina,376,339
5230,Lapu-Lapu,672,158
5230,Chou,670,324
5230,Fanny,689,694
5231,Wanwan,132,661
5231,Fredrinn,589,287
5231,Claude,212,699
5231,Lapu-Lapu,672,159
5231,Novaria,413,182
5231,Valentina,376,338
5231,Chou,669,328
5231,Fanny,689,695
5232,Wanwan,132,661
5232,Fredrinn,589,288
5232,Claude,212,699
5232,Lapu-Lapu,673,160
5232,Valentina,376,339
5232,Novaria,413,182
5232,Chou,669,329
5232,Fanny,689,694
5233,Wanwan,132,660
5233,Fredrinn,589,289
5233,Novaria,413,184
5233,Claude,211,699
5233,Valentina,376,339
5233,Lapu-Lapu,673,161
5233,Chou,669,331
5233,Fanny,689,694
5234,Wanwan,132,660
5234,Novaria,412,184
5234,Fredrinn,588,290
5234,Valentina,376,339
5234,Claude,210,699
5234,Lapu-Lapu,674,162
5234,Chou,667,333
5234,Fanny,689,695
5235,Wanwan,132,660
5235,Fredrinn,588,291
5235,Novaria,411,184
5235,Chou,666,337
5235,Valentina,376,339
5235,Claude,210,699
5235,Lapu-Lapu,673,162
5235,Fanny,689,695
5236,Wanwan,130,660
5236,Fredrinn,588,292
5236,Novaria,411,185
5236,Valentina,376,339
5236,Lapu-Lapu,673,162
5236,Claude,209,699
5236,Chou,665,337
5236,Fanny,689,695
5237,Valentina,376,339
5237,Wanwan,129,661
5237,Fredrinn,587,293
5237,Novaria,410,185
5237,Lapu-Lapu,673,162
5237,Chou,665,338
5237,Claude,207,700
5237,Fanny,689,695
5238,Novaria,409,186
5238,Valentina,376,339
5238,Fredrinn,587,294
5238,Wanwan,128,662
5238,Claude,206,700
5238,Lapu-Lapu,673,162
5238,Chou,665,339
5238,Fanny,689,695
5239,Novaria,409,187
5239,Fredrinn,586,295
5239,Claude,205,700
5239,Wanwan,127,663
5239,Valentina,376,339
5239,Lapu-Lapu,673,162
5239,Chou,665,340
5239,Fanny,689,695
5240,Novaria,408,188
5240,Fredrinn,585,296
5240,Wanwan,125,664
5240,Claude,204,700
5240,Lapu-Lapu,673,162
5240,Valentina,373,340
5240,Chou,664,341
5240,Fanny,689,694
5241,Claude,203,700
5241,Wanwan,123,665
5241,Novaria,408,189
5241,Fredrinn,585,297
5241,Valentina,371,341
5241,Lapu-Lapu,673,162
5241,Fanny,690,693
5241,Chou,663,342
5242,Wanwan,121,667
5242,Fredrinn,585,298
5242,Claude,202,700
5242,Valentina,367,342
5242,Novaria,407,190
5242,Lapu-Lapu,673,162
5242,Chou,663,343
5242,Fanny,690,693
5243,Wanwan,120,668
5243,Fredrinn,585,299
5243,Claude,201,700
5243,Valentina,364,343
5243,Novaria,407,191
5243,Lapu-Lapu,673,162
5243,Chou,662,344
5243,Fanny,690,694
5244,Fredrinn,585,299
5244,Claude,200,700
5244,Wanwan,118,669
5244,Valentina,361,344
5244,Novaria,406,192
5244,Lapu-Lapu,673,162
5244,Chou,661,345
5244,Fanny,689,695
5245,Novaria,405,193
5245,Fredrinn,585,299
5245,Claude,200,700
5245,Lapu-Lapu,673,162
5245,Valentina,358,345
5245,Wanwan,117,671
5245,Chou,661,346
5245,Fanny,689,695
5246,Claude,199,700
5246,Fredrinn,585,299
5246,Novaria,404,194
5246,Lapu-Lapu,673,162
5246,Wanwan,115,672
5246,Valentina,354,347
5246,Chou,660,347
5246,Fanny,689,696
5247,Fredrinn,585,299
5247,Wanwan,114,673
5247,Novaria,404,194
5247,Claude,198,700
5247,Valentina,351,348
5247,Lapu-Lapu,673,163
5247,Chou,660,348
5247,Fanny,689,696
5248,Fredrinn,585,299
5248,Wanwan,113,674
5248,Claude,197,700
5248,Novaria,403,195
5248,Lapu-Lapu,674,164
5248,Valentina,348,348
5248,Chou,660,348
5248,Fanny,689,696
5249,Fredrinn,585,299
5249,Valentina,344,350
5249,Wanwan,113,674
5249,Novaria,403,195
5249,Claude,196,700
5249,Lapu-Lapu,675,165
5249,Chou,658,349
5249,Fanny,690,697
5250,Fredrinn,585,299
5250,Valentina,344,350
5250,Wanwan,113,674
5250,Novaria,403,196
5250,Claude,196,700
5250,Lapu-Lapu,675,165
5250,Chou,658,350
5250,Fanny,690,697
5251,Fredrinn,585,298
5251,Claude,194,700
5251,Wanwan,113,673
5251,Valentina,344,350
5251,Novaria,402,197
5251,Lapu-Lapu,676,167
5251,Chou,657,351
5251,Fanny,690,698
5252,Valentina,345,353
