Frame,Class,X,Y
3437,Masha,586,660
3437,Claude,117,74
3437,Novaria,277,390
3437,Fredrinn,192,375
3437,Minotaur,238,312
3437,Wanwan,32,83
3437,Valentina,349,331
3437,Chou,302,281
3438,Lapu-Lapu,584,490
3438,Fanny,333,119
3438,Claude,117,74
3438,Masha,587,662
3438,Wanwan,33,82
3438,Novaria,276,390
3438,Fredrinn,192,376
3438,Valentina,345,334
3438,Minotaur,237,313
3438,Chou,300,280
3439,Lapu-Lapu,583,490
3439,Fanny,332,119
3439,Claude,118,75
3439,Fredrinn,191,376
3439,Wanwan,33,82
3439,Novaria,275,390
3439,Masha,587,662
3439,Valentina,343,336
3439,Minotaur,237,314
3439,Chou,300,280
3440,Lapu-Lapu,583,491
3440,Claude,118,76
3440,Fanny,331,120
3440,Fredrinn,191,376
3440,Wanwan,33,82
3440,Masha,587,663
3440,Valentina,342,337
3440,Novaria,274,391
3440,Minotaur,236,315
3440,Chou,300,280
3441,Lapu-Lapu,582,491
3441,Claude,118,77
3441,Fredrinn,191,376
3441,Fanny,330,120
3441,Wanwan,33,82
3441,Masha,588,663
3441,Valentina,338,340
3441,Novaria,274,391
3441,Minotaur,235,315
3441,Chou,298,280
3442,Lapu-Lapu,581,491
3442,Claude,118,78
3442,Fredrinn,191,376
3442,Valentina,336,342
3442,Fanny,330,120
3442,Wanwan,34,81
3442,Masha,589,664
3442,Novaria,273,391
3442,Minotaur,235,316
3442,Chou,298,280
3443,Lapu-Lapu,580,492
3443,Claude,119,79
3443,Fanny,329,121
3443,Fredrinn,191,376
3443,Wanwan,34,82
3443,Valentina,334,342
3443,Masha,590,664
3443,Novaria,272,391
3443,Minotaur,234,317
3443,Chou,296,280
3444,Lapu-Lapu,579,492
3444,Fredrinn,190,376
3444,Fanny,328,122
3444,Valentina,334,342
3444,Wanwan,34,82
3444,Claude,119,81
3444,Masha,591,663
3444,Novaria,271,391
3444,Minotaur,234,319
3444,Chou,296,280
3445,Lapu-Lapu,579,493
3445,Fanny,327,122
3445,Fredrinn,191,376
3445,Claude,120,81
3445,Valentina,334,342
3445,Wanwan,34,81
3445,Masha,591,662
3445,Novaria,270,390
3445,Minotaur,233,319
3445,Chou,295,280
3446,Lapu-Lapu,577,494
3446,Fanny,327,123
3446,Fredrinn,191,376
3446,Claude,120,81
3446,Valentina,334,342
3446,Wanwan,34,81
3446,Masha,591,661
3446,Novaria,269,390
3446,Minotaur,233,320
3446,Chou,295,280
3447,Lapu-Lapu,577,495
3447,Fanny,326,124
3447,Fredrinn,191,376
3447,Claude,121,82
3447,Valentina,334,341
3447,Wanwan,34,81
3447,Masha,591,660
3447,Novaria,268,390
3447,Minotaur,234,321
3447,Chou,293,280
3448,Fanny,326,125
3448,Lapu-Lapu,576,496
3448,Fredrinn,191,376
3448,Valentina,335,341
3448,Claude,122,83
3448,Masha,590,660
3448,Wanwan,35,82
3448,Novaria,269,388
3448,Minotaur,234,321
3448,Chou,293,280
3449,Fanny,325,125
3449,Fredrinn,191,376
3449,Lapu-Lapu,576,497
3449,Claude,122,83
3449,Valentina,335,341
3449,Masha,589,659
3449,Wanwan,35,81
3449,Novaria,269,388
3449,Minotaur,235,322
3449,Chou,292,279
3450,Fanny,325,126
3450,Fredrinn,191,376
3450,Claude,122,85
3450,Lapu-Lapu,575,498
3450,Masha,588,659
3450,Valentina,335,341
3450,Wanwan,35,82
3450,Novaria,268,388
3450,Minotaur,236,322
3450,Chou,292,279
3451,Fanny,324,126
3451,Fredrinn,191,376
3451,Masha,588,659
3451,Lapu-Lapu,575,498
3451,Claude,122,85
3451,Valentina,334,341
3451,Wanwan,35,81
3451,Novaria,268,387
3451,Minotaur,235,322
3451,Chou,292,279
3452,Fredrinn,189,376
3452,Fanny,323,127
3452,Masha,587,659
3452,Lapu-Lapu,574,499
3452,Valentina,335,341
3452,Claude,123,86
3452,Wanwan,37,81
3452,Novaria,268,389
3452,Chou,289,280
3452,Minotaur,233,322
3453,Fanny,323,127
3453,Masha,586,660
3453,Valentina,337,342
3453,Lapu-Lapu,574,499
3453,Claude,123,87
3453,Fredrinn,188,376
3453,Novaria,269,390
3453,Wanwan,37,81
3453,Minotaur,233,322
3453,Chou,289,280
3454,Fanny,322,128
3454,Claude,123,87
3454,Lapu-Lapu,573,500
3454,Masha,585,660
3454,Fredrinn,187,376
3454,Valentina,339,343
3454,Novaria,269,391
3454,Wanwan,37,81
3454,Chou,289,280
3454,Minotaur,232,322
3455,Fredrinn,187,376
3455,Fanny,321,128
3455,Claude,122,88
3455,Lapu-Lapu,573,501
3455,Masha,584,661
3455,Novaria,269,393
3455,Valentina,342,344
3455,Wanwan,37,81
3455,Chou,287,279
3455,Minotaur,232,322
3456,Lapu-Lapu,573,502
3456,Fredrinn,186,375
3456,Fanny,320,129
3456,Claude,122,88
3456,Novaria,270,393
3456,Masha,583,662
3456,Wanwan,37,81
3456,Valentina,344,346
3456,Minotaur,232,323
3456,Chou,285,278
3457,Fanny,319,130
3457,Lapu-Lapu,572,503
3457,Claude,122,90
3457,Fredrinn,187,375
3457,Novaria,270,394
3457,Masha,582,662
3457,Valentina,348,348
3457,Chou,280,277
3457,Wanwan,37,81
3457,Minotaur,232,324
3458,Fanny,318,130
3458,Fredrinn,187,375
3458,Lapu-Lapu,571,504
3458,Claude,123,90
3458,Masha,581,663
3458,Novaria,271,395
3458,Minotaur,232,325
3458,Valentina,351,349
3458,Chou,278,276
3458,Wanwan,37,81
3459,Fanny,318,131
3459,Fredrinn,188,375
3459,Claude,122,91
3459,Lapu-Lapu,570,505
3459,Masha,581,663
3459,Novaria,272,396
3459,Chou,276,274
3459,Valentina,353,350
3459,Wanwan,37,81
3459,Minotaur,232,327
3460,Fanny,317,131
3460,Fredrinn,189,375
3460,Claude,122,92
3460,Novaria,272,397
3460,Lapu-Lapu,570,506
3460,Masha,579,663
3460,Chou,274,274
3460,Valentina,355,352
3460,Wanwan,37,81
3460,Minotaur,232,327
3461,Fredrinn,189,375
3461,Fanny,316,131
3461,Claude,123,94
3461,Lapu-Lapu,569,507
3461,Novaria,273,398
3461,Chou,270,272
3461,Masha,579,663
3461,Valentina,359,354
3461,Wanwan,37,81
3461,Minotaur,231,329
3462,Fredrinn,190,374
3462,Fanny,315,132
3462,Lapu-Lapu,569,508
3462,Claude,123,94
3462,Chou,270,272
3462,Valentina,361,354
3462,Novaria,273,400
3462,Masha,579,663
3462,Wanwan,37,81
3462,Minotaur,231,329
3463,Fanny,314,134
3463,Fredrinn,192,374
3463,Claude,123,97
3463,Lapu-Lapu,568,510
3463,Valentina,364,356
3463,Chou,270,272
3463,Novaria,274,402
3463,Masha,579,663
3463,Wanwan,37,81
3463,Minotaur,230,328
3464,Fanny,313,134
3464,Claude,123,97
3464,Lapu-Lapu,568,511
3464,Valentina,364,355
3464,Fredrinn,192,373
3464,Chou,269,272
3464,Novaria,275,404
3464,Masha,578,663
3464,Wanwan,37,81
3464,Minotaur,229,328
3465,Fanny,312,135
3465,Lapu-Lapu,568,511
3465,Claude,123,98
3465,Valentina,364,355
3465,Chou,270,271
3465,Fredrinn,194,374
3465,Masha,578,663
3465,Novaria,276,405
3465,Wanwan,37,81
3465,Minotaur,228,328
3466,Fanny,311,135
3466,Lapu-Lapu,568,512
3466,Claude,124,98
3466,Valentina,364,355
3466,Fredrinn,195,374
3466,Chou,270,270
3466,Masha,578,663
3466,Novaria,277,406
3466,Wanwan,37,80
3466,Minotaur,227,326
3467,Fanny,309,136
3467,Chou,270,269
3467,Lapu-Lapu,568,513
3467,Fredrinn,196,374
3467,Valentina,364,355
3467,Claude,124,100
3467,Novaria,278,408
3467,Masha,578,663
3467,Minotaur,226,324
3467,Wanwan,37,81
3468,Fanny,309,136
3468,Fredrinn,198,374
3468,Lapu-Lapu,568,514
3468,Valentina,364,355
3468,Chou,270,269
3468,Claude,124,101
3468,Novaria,279,409
3468,Masha,578,663
3468,Minotaur,226,324
3468,Wanwan,37,80
3469,Valentina,364,355
3469,Claude,125,102
3469,Chou,271,269
3469,Lapu-Lapu,568,516
3469,Novaria,281,410
3469,Fredrinn,198,374
3469,Fanny,309,136
3469,Minotaur,225,325
3469,Wanwan,37,81
3469,Masha,578,664
3470,Lapu-Lapu,567,517
3470,Claude,125,103
3470,Chou,271,269
3470,Valentina,365,355
3470,Fredrinn,198,374
3470,Novaria,282,411
3470,Fanny,308,136
3470,Minotaur,224,325
3470,Wanwan,37,81
3470,Masha,578,664
3471,Lapu-Lapu,567,518
3471,Claude,125,103
3471,Valentina,365,355
3471,Fanny,307,137
3471,Fredrinn,198,374
3471,Novaria,283,413
3471,Chou,274,270
3471,Minotaur,222,324
3471,Wanwan,37,81
3471,Masha,578,664
3472,Claude,126,103
3472,Valentina,365,355
3472,Lapu-Lapu,567,518
3472,Fanny,306,137
3472,Fredrinn,198,375
3472,Novaria,284,413
3472,Chou,273,270
3472,Minotaur,222,323
3472,Wanwan,37,81
3472,Masha,578,664
3473,Lapu-Lapu,567,519
3473,Claude,126,104
3473,Valentina,365,355
3473,Fanny,305,137
3473,Minotaur,221,323
3473,Fredrinn,198,375
3473,Novaria,286,414
3473,Wanwan,37,81
3473,Masha,578,664
3473,Chou,274,270
3474,Claude,126,105
3474,Lapu-Lapu,567,520
3474,Valentina,365,355
3474,Minotaur,220,322
3474,Fanny,305,138
3474,Fredrinn,198,375
3474,Novaria,286,415
3474,Chou,275,270
3474,Masha,578,664
3474,Wanwan,37,81
3475,Lapu-Lapu,567,521
3475,Fanny,303,139
3475,Minotaur,219,322
3475,Claude,128,107
3475,Novaria,289,417
3475,Fredrinn,198,375
3475,Chou,277,271
3475,Masha,578,664
3475,Valentina,366,355
3475,Wanwan,38,81
3476,Lapu-Lapu,567,522
3476,Novaria,289,418
3476,Claude,128,107
3476,Fanny,302,139
3476,Minotaur,218,321
3476,Fredrinn,198,376
3476,Masha,578,664
3476,Chou,278,271
3476,Wanwan,37,81
3476,Valentina,367,354
3477,Fanny,300,139
3477,Lapu-Lapu,567,523
3477,Novaria,291,419
3477,Claude,128,107
3477,Fredrinn,198,375
3477,Minotaur,217,321
3477,Chou,277,273
3477,Valentina,367,354
3477,Masha,579,664
3477,Wanwan,38,81
3478,Fanny,299,140
3478,Novaria,291,420
3478,Lapu-Lapu,567,525
3478,Minotaur,216,321
3478,Fredrinn,198,375
3478,Claude,128,107
3478,Chou,277,274
3478,Valentina,367,355
3478,Masha,580,664
3478,Wanwan,37,81
3479,Novaria,292,421
3479,Fanny,298,140
3479,Lapu-Lapu,567,526
3479,Minotaur,215,321
3479,Fredrinn,198,376
3479,Masha,580,663
3479,Claude,128,107
3479,Chou,277,274
3479,Valentina,368,355
3479,Wanwan,37,81
3480,Fanny,298,140
3480,Novaria,294,422
3480,Lapu-Lapu,567,527
3480,Minotaur,214,320
3480,Masha,581,663
3480,Fredrinn,199,375
3480,Claude,127,107
3480,Valentina,369,354
3480,Wanwan,38,81
3480,Chou,277,275
3481,Lapu-Lapu,567,528
3481,Masha,582,662
3481,Fanny,297,140
3481,Minotaur,212,319
3481,Novaria,294,423
3481,Fredrinn,199,376
3481,Claude,127,107
3481,Valentina,370,354
3481,Wanwan,38,81
3481,Chou,278,277
3482,Lapu-Lapu,567,529
3482,Masha,583,662
3482,Minotaur,211,319
3482,Fredrinn,200,375
3482,Fanny,296,141
3482,Novaria,295,424
3482,Claude,127,107
3482,Valentina,372,354
3482,Wanwan,38,81
3482,Chou,278,278
3483,Lapu-Lapu,567,529
3483,Masha,584,662
3483,Minotaur,210,319
3483,Novaria,295,425
3483,Fredrinn,201,374
3483,Claude,127,107
3483,Fanny,296,141
3483,Wanwan,38,81
3483,Valentina,372,353
3483,Chou,278,279
3484,Lapu-Lapu,567,530
3484,Masha,583,662
3484,Minotaur,210,318
3484,Fredrinn,201,374
3484,Novaria,295,425
3484,Claude,127,107
3484,Fanny,296,141
3484,Wanwan,38,81
3484,Valentina,373,353
3484,Chou,278,279
3485,Lapu-Lapu,566,531
3485,Masha,582,662
3485,Minotaur,209,316
3485,Claude,127,107
3485,Novaria,300,426
3485,Fanny,296,143
3485,Wanwan,37,81
3485,Fredrinn,201,374
3485,Valentina,373,353
3485,Chou,277,281
3486,Minotaur,208,316
3486,Masha,582,662
3486,Lapu-Lapu,566,532
3486,Fanny,295,144
3486,Claude,127,107
3486,Novaria,300,426
3486,Wanwan,37,81
3486,Valentina,373,354
3486,Fredrinn,202,374
3486,Chou,277,282
3487,Minotaur,207,315
3487,Masha,582,662
3487,Lapu-Lapu,565,533
3487,Fanny,295,145
3487,Novaria,304,428
3487,Claude,127,107
3487,Wanwan,37,81
3487,Valentina,373,354
3487,Chou,277,283
3487,Fredrinn,201,372
3488,Minotaur,207,315
3488,Masha,582,662
3488,Fanny,295,146
3488,Lapu-Lapu,565,535
3488,Novaria,306,429
3488,Claude,127,107
3488,Wanwan,38,81
3488,Valentina,372,354
3488,Chou,277,284
3488,Fredrinn,201,372
3489,Minotaur,206,314
3489,Masha,582,662
3489,Lapu-Lapu,565,535
3489,Fanny,295,147
3489,Claude,127,107
3489,Novaria,308,430
3489,Wanwan,38,81
3489,Valentina,372,354
3489,Chou,277,286
3489,Fredrinn,201,369
3490,Minotaur,205,314
3490,Lapu-Lapu,565,537
3490,Fanny,295,148
3490,Masha,582,662
3490,Novaria,309,430
3490,Claude,127,107
3490,Wanwan,38,81
3490,Valentina,372,354
3490,Chou,278,286
3490,Fredrinn,202,370
3491,Lapu-Lapu,565,538
3491,Minotaur,204,313
3491,Masha,582,662
3491,Fanny,294,149
3491,Claude,127,107
3491,Novaria,310,430
3491,Wanwan,37,81
3491,Valentina,373,354
3491,Chou,278,287
3491,Fredrinn,202,369
3492,Fanny,294,151
3492,Lapu-Lapu,565,539
3492,Masha,582,662
3492,Claude,127,107
3492,Minotaur,203,312
3492,Novaria,311,430
3492,Wanwan,38,81
3492,Valentina,373,354
3492,Chou,278,288
3492,Fredrinn,202,369
3493,Lapu-Lapu,565,539
3493,Fanny,296,153
3493,Masha,582,662
3493,Claude,127,107
3493,Minotaur,203,312
3493,Wanwan,38,81
3493,Novaria,313,431
3493,Chou,278,288
3493,Valentina,374,354
3493,Fredrinn,202,369
3494,Lapu-Lapu,565,540
3494,Fanny,296,157
3494,Masha,581,662
3494,Claude,127,107
3494,Novaria,314,431
3494,Wanwan,38,81
3494,Chou,279,290
3494,Minotaur,201,312
3494,Valentina,374,354
3494,Fredrinn,202,368
3495,Lapu-Lapu,566,541
3495,Fanny,298,161
3495,Masha,583,662
3495,Chou,279,291
3495,Claude,127,107
3495,Novaria,316,433
3495,Wanwan,37,80
3495,Minotaur,201,312
3495,Valentina,374,354
3495,Fredrinn,202,368
3496,Lapu-Lapu,565,543
3496,Chou,280,291
3496,Masha,582,662
3496,Claude,127,107
3496,Fanny,299,163
3496,Novaria,319,433
3496,Wanwan,37,80
3496,Valentina,375,355
3496,Minotaur,199,311
3496,Fredrinn,202,369
3497,Lapu-Lapu,566,544
3497,Masha,582,662
3497,Chou,280,291
3497,Fanny,299,166
3497,Claude,127,107
3497,Novaria,320,432
3497,Wanwan,37,80
3497,Valentina,375,354
3497,Minotaur,198,312
3497,Fredrinn,203,369
3498,Chou,282,291
3498,Lapu-Lapu,566,545
3498,Masha,582,662
3498,Fanny,300,171
3498,Novaria,318,430
3498,Claude,127,107
3498,Wanwan,37,80
3498,Valentina,375,354
3498,Minotaur,197,311
3498,Fredrinn,203,368
3499,Chou,283,292
3499,Lapu-Lapu,566,545
3499,Masha,582,662
3499,Fanny,300,173
3499,Novaria,317,430
3499,Claude,127,107
3499,Wanwan,37,81
3499,Valentina,375,354
3499,Minotaur,197,311
3499,Fredrinn,203,368
3500,Lapu-Lapu,566,546
3500,Chou,284,292
3500,Fanny,301,175
3500,Masha,582,662
3500,Claude,127,107
3500,Novaria,316,429
3500,Wanwan,37,81
3500,Valentina,375,354
3500,Minotaur,195,311
3500,Fredrinn,203,368
3501,Lapu-Lapu,566,547
3501,Chou,284,293
3501,Novaria,315,428
3501,Masha,582,662
3501,Fanny,302,178
3501,Claude,127,107
3501,Wanwan,37,80
3501,Minotaur,194,310
3501,Valentina,375,354
3501,Fredrinn,203,368
3502,Lapu-Lapu,565,548
3502,Fanny,303,182
3502,Masha,582,662
3502,Claude,127,107
3502,Chou,285,293
3502,Novaria,314,428
3502,Minotaur,193,310
3502,Wanwan,37,80
3502,Valentina,374,354
3502,Fredrinn,204,366
3503,Lapu-Lapu,565,550
3503,Fanny,304,183
3503,Chou,286,293
3503,Masha,584,662
3503,Claude,127,107
3503,Novaria,312,427
3503,Wanwan,37,80
3503,Minotaur,192,309
3503,Fredrinn,205,366
3503,Valentina,375,355
3504,Lapu-Lapu,565,551
3504,Masha,584,662
3504,Fanny,304,184
3504,Claude,127,107
3504,Chou,287,294
3504,Novaria,311,425
3504,Wanwan,37,80
3504,Minotaur,191,309
3504,Valentina,375,354
3504,Fredrinn,206,366
3505,Lapu-Lapu,566,552
3505,Fanny,304,185
3505,Chou,288,295
3505,Masha,586,662
3505,Claude,127,107
3505,Novaria,309,424
3505,Valentina,376,354
3505,Minotaur,190,308
3505,Wanwan,38,81
3505,Fredrinn,207,365
3506,Lapu-Lapu,566,553
3506,Fanny,303,186
3506,Chou,288,295
3506,Claude,127,107
3506,Masha,586,662
3506,Novaria,309,423
3506,Minotaur,190,308
3506,Valentina,376,354
3506,Wanwan,38,81
3506,Fredrinn,208,364
3507,Lapu-Lapu,565,554
3507,Fanny,304,187
3507,Chou,289,297
3507,Novaria,307,422
3507,Claude,127,107
3507,Masha,587,662
3507,Wanwan,38,81
3507,Minotaur,189,306
3507,Valentina,377,353
3507,Fredrinn,208,362
3508,Lapu-Lapu,565,554
3508,Fanny,304,188
3508,Novaria,306,421
3508,Chou,290,297
3508,Claude,127,107
3508,Masha,589,661
3508,Wanwan,37,81
3508,Valentina,377,352
3508,Minotaur,189,305
3508,Fredrinn,208,361
3509,Lapu-Lapu,566,555
3509,Fanny,304,190
3509,Novaria,305,420
3509,Claude,127,107
3509,Chou,291,298
3509,Wanwan,37,81
3509,Masha,590,661
3509,Minotaur,187,306
3509,Valentina,377,351
3509,Fredrinn,209,360
3510,Lapu-Lapu,565,556
3510,Fanny,304,190
3510,Novaria,303,419
3510,Claude,127,107
3510,Masha,592,660
3510,Wanwan,37,81
3510,Valentina,377,351
3510,Chou,291,299
3510,Minotaur,188,305
3510,Fredrinn,209,362
3511,Lapu-Lapu,565,557
3511,Fanny,304,191
3511,Claude,127,107
3511,Novaria,302,418
3511,Wanwan,37,81
3511,Masha,593,660
3511,Minotaur,188,305
3511,Valentina,376,351
3511,Fredrinn,209,362
3511,Chou,292,300
3512,Lapu-Lapu,565,558
3512,Fanny,305,193
3512,Masha,594,659
3512,Claude,127,107
3512,Wanwan,37,81
3512,Minotaur,187,304
3512,Novaria,300,418
3512,Valentina,376,351
3512,Fredrinn,209,361
3512,Chou,292,301
3513,Lapu-Lapu,565,559
3513,Masha,595,659
3513,Fanny,305,194
3513,Claude,127,107
3513,Minotaur,187,302
3513,Wanwan,37,81
3513,Novaria,298,416
3513,Fredrinn,209,360
3513,Valentina,375,352
3513,Chou,293,301
3514,Lapu-Lapu,565,559
3514,Fanny,305,194
3514,Masha,595,659
3514,Claude,127,107
3514,Minotaur,187,302
3514,Wanwan,37,81
3514,Novaria,298,417
3514,Fredrinn,210,359
3514,Valentina,375,352
3514,Chou,292,302
3515,Lapu-Lapu,565,561
3515,Masha,596,659
3515,Novaria,296,413
3515,Fanny,305,195
3515,Claude,127,107
3515,Wanwan,37,81
3515,Minotaur,186,300
3515,Valentina,374,353
3515,Fredrinn,209,360
3515,Chou,291,303
3516,Lapu-Lapu,565,562
3516,Masha,596,659
3516,Novaria,295,411
3516,Fanny,305,196
3516,Wanwan,37,81
3516,Claude,126,107
3516,Valentina,374,353
3516,Minotaur,186,299
3516,Chou,290,303
3516,Fredrinn,209,360
3517,Lapu-Lapu,564,563
3517,Masha,596,659
3517,Novaria,295,411
3517,Fanny,305,197
3517,Wanwan,37,81
3517,Claude,127,107
3517,Valentina,374,353
3517,Minotaur,186,298
3517,Chou,290,304
3517,Fredrinn,209,358
3518,Lapu-Lapu,564,564
3518,Novaria,296,411
3518,Masha,596,659
3518,Fanny,305,198
3518,Minotaur,186,296
3518,Valentina,373,354
3518,Wanwan,37,81
3518,Claude,127,107
3518,Chou,288,305
3518,Fredrinn,209,357
3519,Lapu-Lapu,563,565
3519,Novaria,296,411
3519,Masha,596,659
3519,Minotaur,186,296
3519,Fanny,305,199
3519,Valentina,372,354
3519,Claude,127,107
3519,Wanwan,37,81
3519,Fredrinn,209,357
3519,Chou,288,305
3520,Minotaur,186,295
3520,Novaria,296,411
3520,Lapu-Lapu,563,565
3520,Masha,596,659
3520,Claude,127,107
3520,Wanwan,37,81
3520,Valentina,371,355
3520,Fanny,305,199
3520,Fredrinn,209,357
3520,Chou,287,306
3521,Novaria,295,411
3521,Minotaur,185,294
3521,Lapu-Lapu,563,566
3521,Masha,596,659
3521,Wanwan,37,81
3521,Claude,127,107
3521,Valentina,370,355
3521,Fanny,305,200
3521,Chou,287,306
3521,Fredrinn,209,357
3522,Novaria,295,411
3522,Minotaur,185,293
3522,Masha,596,659
3522,Lapu-Lapu,562,567
3522,Fanny,304,201
3522,Valentina,369,356
3522,Claude,127,107
3522,Wanwan,37,81
3522,Fredrinn,210,357
3522,Chou,286,306
3523,Novaria,296,411
3523,Masha,596,659
3523,Valentina,369,357
3523,Lapu-Lapu,561,568
3523,Minotaur,185,292
3523,Fanny,304,203
3523,Fredrinn,210,356
3523,Claude,127,107
3523,Wanwan,37,81
3523,Chou,285,308
3524,Novaria,296,411
3524,Fanny,304,203
3524,Valentina,369,357
3524,Masha,596,659
3524,Lapu-Lapu,560,569
3524,Claude,127,107
3524,Minotaur,185,291
3524,Chou,284,308
3524,Wanwan,37,81
3524,Fredrinn,211,356
3525,Novaria,296,411
3525,Fanny,305,204
3525,Valentina,369,357
3525,Masha,596,659
3525,Lapu-Lapu,560,570
3525,Chou,284,308
3525,Claude,127,107
3525,Minotaur,185,290
3525,Wanwan,37,81
3525,Fredrinn,211,353
3526,Novaria,295,411
3526,Fanny,305,206
3526,Valentina,369,357
3526,Masha,596,659
3526,Claude,127,107
3526,Wanwan,37,81
3526,Lapu-Lapu,560,571
3526,Fredrinn,211,352
3526,Minotaur,185,289
3526,Chou,283,309
3527,Novaria,295,411
3527,Valentina,370,357
3527,Fanny,305,206
3527,Masha,596,659
3527,Claude,127,107
3527,Wanwan,37,81
3527,Lapu-Lapu,559,573
3527,Minotaur,185,289
3527,Chou,283,309
3527,Fredrinn,212,353
3528,Novaria,296,411
3528,Fanny,305,207
3528,Valentina,369,357
3528,Masha,597,659
3528,Claude,127,107
3528,Lapu-Lapu,559,573
3528,Wanwan,37,81
3528,Minotaur,186,288
3528,Chou,282,310
3528,Fredrinn,213,354
3529,Novaria,296,410
3529,Masha,598,659
3529,Valentina,369,357
3529,Fanny,305,208
3529,Lapu-Lapu,559,574
3529,Claude,127,107
3529,Wanwan,37,81
3529,Minotaur,187,287
3529,Chou,281,311
3529,Fredrinn,213,355
3530,Novaria,294,412
3530,Masha,599,659
3530,Valentina,369,357
3530,Lapu-Lapu,559,575
3530,Claude,127,107
3530,Fanny,304,208
3530,Wanwan,37,81
3530,Minotaur,188,287
3530,Chou,281,313
3530,Fredrinn,212,352
3531,Novaria,294,412
3531,Masha,600,659
3531,Valentina,369,357
3531,Claude,127,107
3531,Lapu-Lapu,559,576
3531,Fanny,304,209
3531,Wanwan,37,81
3531,Fredrinn,214,349
3531,Minotaur,188,285
3531,Chou,279,313
3532,Novaria,294,412
3532,Masha,601,658
3532,Claude,127,107
3532,Valentina,369,357
3532,Lapu-Lapu,559,578
3532,Fanny,304,210
3532,Wanwan,37,81
3532,Minotaur,189,285
3532,Fredrinn,214,349
3532,Chou,278,314
3533,Novaria,294,412
3533,Masha,601,658
3533,Valentina,369,358
3533,Claude,127,107
3533,Lapu-Lapu,559,578
3533,Fanny,304,211
3533,Wanwan,37,81
3533,Minotaur,189,284
3533,Fredrinn,213,347
3533,Chou,278,314
3534,Novaria,293,412
3534,Masha,603,658
3534,Claude,127,107
3534,Lapu-Lapu,560,579
3534,Fanny,303,212
3534,Wanwan,37,81
3534,Minotaur,190,284
3534,Valentina,369,357
3534,Fredrinn,213,347
3534,Chou,278,315
3535,Novaria,294,412
3535,Masha,604,658
3535,Lapu-Lapu,560,580
3535,Claude,127,107
3535,Fanny,302,213
3535,Minotaur,190,283
3535,Valentina,370,357
3535,Wanwan,37,81
3535,Fredrinn,213,348
3535,Chou,276,315
3536,Novaria,293,412
3536,Lapu-Lapu,560,581
3536,Masha,605,658
3536,Minotaur,191,282
3536,Claude,127,107
3536,Fanny,302,213
3536,Valentina,371,357
3536,Wanwan,37,81
3536,Fredrinn,212,348
3536,Chou,276,315
3537,Novaria,294,412
3537,Lapu-Lapu,561,582
3537,Masha,606,658
3537,Valentina,371,356
3537,Minotaur,192,282
3537,Fanny,301,214
3537,Claude,127,107
3537,Wanwan,37,81
3537,Fredrinn,213,348
3537,Chou,275,314
3538,Novaria,294,412
3538,Lapu-Lapu,562,582
3538,Masha,608,657
3538,Fanny,300,215
3538,Minotaur,193,282
3538,Claude,127,107
3538,Valentina,372,355
3538,Wanwan,37,81
3538,Fredrinn,213,347
3538,Chou,274,314
3539,Novaria,294,412
3539,Lapu-Lapu,563,583
3539,Masha,608,657
3539,Fanny,300,216
3539,Minotaur,194,282
3539,Claude,127,107
3539,Valentina,373,355
3539,Wanwan,37,81
3539,Fredrinn,213,346
3539,Chou,274,313
3540,Novaria,294,412
3540,Lapu-Lapu,564,584
3540,Masha,608,657
3540,Valentina,374,356
3540,Minotaur,196,281
3540,Fanny,299,217
3540,Claude,127,107
3540,Wanwan,37,81
3540,Fredrinn,213,346
3540,Chou,276,312
3541,Novaria,294,412
3541,Minotaur,196,281
3541,Lapu-Lapu,564,584
3541,Masha,608,658
3541,Valentina,375,356
3541,Fanny,299,218
3541,Claude,127,107
3541,Wanwan,37,81
3541,Fredrinn,213,347
3541,Chou,276,312
3542,Novaria,295,411
3542,Minotaur,197,281
3542,Masha,608,658
3542,Fanny,299,219
3542,Lapu-Lapu,564,585
3542,Valentina,376,356
3542,Claude,127,107
3542,Wanwan,37,81
3542,Fredrinn,213,346
3542,Chou,277,313
3543,Minotaur,198,280
3543,Novaria,295,410
3543,Lapu-Lapu,565,586
3543,Fanny,299,220
3543,Masha,608,658
3543,Valentina,377,356
3543,Claude,127,107
3543,Wanwan,37,81
3543,Fredrinn,213,345
3543,Chou,277,313
3544,Minotaur,199,280
3544,Novaria,297,409
3544,Valentina,377,357
3544,Fanny,300,220
3544,Masha,608,658
3544,Claude,127,107
3544,Lapu-Lapu,565,587
3544,Wanwan,37,81
3544,Fredrinn,213,345
3544,Chou,277,314
3545,Valentina,377,358
3545,Minotaur,200,279
3545,Fanny,301,221
3545,Masha,607,658
3545,Novaria,298,409
3545,Lapu-Lapu,566,588
3545,Claude,127,107
3545,Fredrinn,213,344
3545,Wanwan,37,81
3545,Chou,277,315
3546,Minotaur,201,279
3546,Valentina,376,358
3546,Lapu-Lapu,567,589
3546,Claude,127,107
3546,Masha,608,658
3546,Fanny,303,221
3546,Novaria,299,410
3546,Wanwan,37,81
3546,Fredrinn,213,345
3546,Chou,276,315
3547,Minotaur,202,279
3547,Fanny,303,221
3547,Claude,127,107
3547,Masha,608,658
3547,Valentina,377,359
3547,Novaria,300,410
3547,Lapu-Lapu,568,590
3547,Wanwan,37,81
3547,Fredrinn,214,345
3547,Chou,276,316
3548,Minotaur,202,279
3548,Masha,608,658
